age,birthplace,filename,native_language,sex,path_to_audio,transcription,sewd_base_transcriptions
29.0,"bemberg, germany",german2,german,female,data/speech_accent_archive/recordings/recordings/german2.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store sixpoons of fresh snowpeese five thick slaps of blue cheese and maybe a snake for her brother bob we also need a small plastic snake and a big toy frog for the kids she can' scoop these things into three rad bags and we'll go meet her wednesday at the rain train station
41.0,"chur, switzerland",german20,german,male,data/speech_accent_archive/recordings/recordings/german20.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow peese five thick slaps of blue cheese and maybe a snake for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three or aight bags and we will go meet her wednesday at the train station
20.0,"villach, austria",german21,german,female,data/speech_accent_archive/recordings/recordings/german21.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snowpeese five thick slaps of plue cheese and maybe a snak for her brother bob we also need a small plastic snake and a big toyfrog for the kits she can scoop these things into three rad bags and we will go meet her wednesday at the train station
21.0,"elsterwerda, germany",german22,german,female,data/speech_accent_archive/recordings/recordings/german22.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call astella ask her to bring these things with her from the store six poons of fresh snowpeece five thick slabs of blue cheese and maybe a snak for her brother bob we oughto need a small plastic snake and a big toy frog for the kids she can scoop these things into three brad bags and we will go meet hernesday at the trance station
24.0,"herdecke, germany",german23,german,male,data/speech_accent_archive/recordings/recordings/german23.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,place called stella ask her to bring thee things with her from the store six bones of frash snaw pades five thick slaps of blew thaise a mibe a snake for a brother bob we also nate a small plustoc snake and a bek toyfrog for the kids she can scop thee things into three rad backs w'll go may ter wednesday at the train station
27.0,"niedersachsen, germany",german24,german,male,data/speech_accent_archive/recordings/recordings/german24.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,teeskorstella ask her to bring these things with her from the store sixspoons of fresh snowpeese five six slaps of blue cheese and maybe a snake for her brother bob we also need a small plestic snake and a big toy frog for the kits she can schoop these things into three radbacks and we will go meet her wednesday at the train station
21.0,"geislingen, germany",german25,german,female,data/speech_accent_archive/recordings/recordings/german25.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,plese call sema ask her to bring these things with her from the sor six spoons of fresh snowpeese five thig slaps of blue cheese and maybe a snak for her brother  bob we also need a small blasic snak and big toil frock for the kits she can scroop these things into three rad bags and we will we will go meet her wednesday at the drain station
23.0,"bielefeld, germany",german27,german,male,data/speech_accent_archive/recordings/recordings/german27.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please called stella ask her to bring these things with her from the store six spoons of fresh snowpees five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toyfraud for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station
19.0,"vienna, austria",german28,german,female,data/speech_accent_archive/recordings/recordings/german28.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please cal stella ask her to bring these phinx with her from the store sixpoons of fresh snopeese five thick slaps of blue keese and maybe a snak for her brother bob we also need a small plastic snake in a big toy frog for the kits she can scroop these phinx into free redbags and we'll go meet her wednesday at the train station
53.0,"coburg, germany",german29,german,female,data/speech_accent_archive/recordings/recordings/german29.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please calstelam ask her to bring these things with her from the store six spoons of fresh snowpeese five stix slaps of blue cheese and maybe a snake for her brothaboll we also need a small blestic snake and a big toy frog for the kits she can scoot these things into three rad bags and we will go meet her wednesday at the train station
19.0,"meissen, germany",german3,german,female,data/speech_accent_archive/recordings/recordings/german3.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stellar ask her to bring these things with her from the store sixspoons of fresh snow peece five sthiks am slaps of blue cheese and maybe a snake for her brother bob we also need a small blestic snake and a big toy frog for the kids we can scoop these things into three red bags and we will go meet her wednesday at the train station
32.0,"radstadt, austria",german30,german,female,data/speech_accent_archive/recordings/recordings/german30.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store sixpoons of fresh snowpeese five thick slaps of blue cheese and maybe a snake for her brother bob we also need a small plastic snake and a big toy frog for the kits she can scoop these things into three red bags and wewill go meet her wednesday at the train station
21.0,"datteln, germany",german31,german,female,data/speech_accent_archive/recordings/recordings/german31.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please qol stella ask her to bring these things with her from the store six spoons of fresh snowpees five thick slabs in blue cheese and may be a snak for a brother bob we also need a small plastic snake and a big toyfronk for the kids she can scoop these things in the thrivet bags and we go meet her wednesday at the train station
29.0,"niedersachsen, germany",german32,german,female,data/speech_accent_archive/recordings/recordings/german32.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow peese five thick sleps of blue cheese and maybe a snake for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three rad bags and we will go meet her wednesday at the train station
39.0,"stuttgart, germany",german33,german,male,data/speech_accent_archive/recordings/recordings/german33.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,klevs colstella ask her to bring these things with her from the store sixspoons of fresh snowpiece five thick slaps of blue cheese a mabo snake for her brother bob yhe alson use mole plastic snake and a big toy frog for the kliths she can scoop these things into three rad bags and we'll go meet her wednesday at the train station
28.0,"bochum, germany",german34,german,male,data/speech_accent_archive/recordings/recordings/german34.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask yeu to bring these thinks with her from the store sixpoons of fresh snow pease five thix slaps of loaw cheese maybe a snake for a brother bob we also need a small plastic snake and a big choi frok for the keds she can scop these things into three rad bags an we e'll go meether wednesday at the train station
51.0,"ingolstadt, germany",german35,german,female,data/speech_accent_archive/recordings/recordings/german35.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snowpease five thick slabs of blue cheese and maybe a snak for her brother bob we aught to need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station
18.0,"hamburg, germany",german36,german,female,data/speech_accent_archive/recordings/recordings/german36.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stela ask her to bring these things with her from the store sixpoonce a fresh snowpiece five thick slaps of blue cheese and maybe a snake fer ether bob we also need a small plastic snake and a big toifrog for the kits she can scoop these things into three rad beggs and we will go meet her wednesday at the train station
19.0,"stuttgart, germany",german4,german,female,data/speech_accent_archive/recordings/recordings/german4.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow peese five thick slaps of blue cheese and maybe a snak for her pathe bob we also need a small plastic snake and a big toi frog for the kids she can scoop these things into three red bags and we'll go meet her wednesday at the train station
47.0,"halle, germany",german5,german,male,data/speech_accent_archive/recordings/recordings/german5.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the stoor six spoons of fresh snow pease five thick slaps of blue cheese and maybe a snake for her brother bob we also need a small plestic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station
28.0,"vienna, austria",german6,german,male,data/speech_accent_archive/recordings/recordings/german6.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stala ask her to bring these things with her from the store six spoons of fresh snowpease five thick slabs of blue cheese and maybe a snake for her brother bob we also need a small plastic snake and a big toyfro for the kids she can scoop these things into three red bags and we will go and meet her wednesday at the train station
20.0,"berlin, germany",german7,german,male,data/speech_accent_archive/recordings/recordings/german7.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store sixpoons of fresh snowpease five thick slaps of blue cheese and maybe a snake for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three rad bags and wewill go meet her wednesday at the train station
25.0,"bernburg, germany",german8,german,male,data/speech_accent_archive/recordings/recordings/german8.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stela ask her to bring these things with her from the stoor sixpoons of fresh snowpeese five thick slaps of blue cheese and maybe a snack for a brother bob we also need a small plastic snake in a big toy frok for the kits she can scupe these things into three rat backs and we will go meet her wensdey at the train station
22.0,"wuppertal, germany",german9,german,male,data/speech_accent_archive/recordings/recordings/german9.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the stool six spoons of fresh snowpeese five thick slaps of blue cheese and maybe a snag for her brother bolpe we also need a small plastic snake and a big toy frok for the kids she can scoop these things into three ratbags and we will go meet her wednesday at the train station
21.0,"athens, greece",greek11,greek,female,data/speech_accent_archive/recordings/recordings/greek11.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call sphella ask her to bring these things with her from the ser six bons of fresh snowpees five thick slabs of blue cheese and maybe a snab for her brother and bo we also need a small clastic snake and a big toy frog for the kaks she can scoop these things into three red bags and we will go meeth her wednesday at the chain station
24.0,"bethlehem, pennsylvania, usa",greek12,greek,male,data/speech_accent_archive/recordings/recordings/greek12.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store sixpoons of fresh snowpease five thick slabs of blue cheese and maybe a snake for her brother bob we also need a small plastic snake in a big toy frog for the kids she can scroop these things into three red bags and we will go meet her wednesday at the train station
23.0,"vlore, albania",greek13,greek,female,data/speech_accent_archive/recordings/recordings/greek13.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store sixspoons of fresh fresh snow pease five thick stabs of blue cheese and maybe a snack for her brother bob we ca we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go merher wednesday at the train station
22.0,"lancaster, pennsylvania, usa",greek14,greek,female,data/speech_accent_archive/recordings/recordings/greek14.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store sixthems of fresh snowpeese five thick slaps of blue cheese and maybe a snap for her brother bob we also need a small clastic snake and a big toy frog for the kids she can swoop these things into three red bags and we will go meet her wednesday at the train station
26.0,"athens, greece",greek2,greek,female,data/speech_accent_archive/recordings/recordings/greek2.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call styla ask her to bring these things with her from  with her from the store sixpoons of fresh nowpies five thick slabs of blue chees and may be a snag for brother bro bobe we also need a small plastic snake and a big toy frog for the kets sican scoop this ti sican scoop these things into three redbacks and we will go nd meet her wednesday at the train station
37.0,"karprenici, greece",greek3,greek,female,data/speech_accent_archive/recordings/recordings/greek3.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snopeese five thick slaps of blue cheese and maybe a snake for her brother bob we also need a small plastic snake a big toy frog and for the kits she can scrop these things into three red baks we will go meet her wednesday at the train station
37.0,"ioannina, greece",greek4,greek,male,data/speech_accent_archive/recordings/recordings/greek4.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please colstella ask her to bring these things with her from the store six spoons of fresh snow pease five thick slaps of blue cheese and maybe a snake for her brother bob we also need a small plastic snake and a big toyfrog for the kids she can scroop these things into three red bags and we will go meet her wednesday at the train station
62.0,"igoumenitsa, greece",greek6,greek,female,data/speech_accent_archive/recordings/recordings/greek6.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,priis colstella ask her to bring these things with her from the store six spoons of fresh notpiese five thick slubs of blue cheese and maybe a snap for her brother and bob we also need a small plastic snake and a big toy frog for the kiss she can scoop these things into three red bags and we will go meet her wednesday at the train station
18.0,"athens, greece",greek7,greek,male,data/speech_accent_archive/recordings/recordings/greek7.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella alk you to bring the sensiter from the store six spoons of fresh nell beese five thix slaps of blue cheese and maybe a snap for her brother bob woolsin int a small plostic snake and a big to throg for the kids she can scoop these things into three red bags and wewill go meet yer wednesday at the train station
37.0,"athens, greece",greek8,greek,male,data/speech_accent_archive/recordings/recordings/greek8.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please coll stella ask her to bring these things with her from the store sixspoons of fresh snow pees five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station
23.0,"athens, greece",greek9,greek,female,data/speech_accent_archive/recordings/recordings/greek9.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please costella ask her to bring these things with her from the store an six spoons of fresh snowpeese five thick slams of blue cheese and maybe a snak for her by the bob we also need a small plastic snake and a big dolly frog for the kids she can scop these things into three rent bags andnd we w'll go me her wednesday at the train station
28.0,"limerick, ireland",gujarati3,gujarati,female,data/speech_accent_archive/recordings/recordings/gujarati3.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store sixpoons of fresh snopees five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big day frog for the kids she can scoop these things into three red bags and we will go and meet her wednesday at the train station
28.0,"bombay, india",gujarati5,gujarati,female,data/speech_accent_archive/recordings/recordings/gujarati5.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please cald stella ask her to bring these things with her from the store six spoons of fresh snopeese five thick slavs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frob for the kit she can schoop these things into three red bags and we will go meet her wednesday at the train station
40.0,"hyderabad, india",gujarati7,gujarati,female,data/speech_accent_archive/recordings/recordings/gujarati7.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store sixpoons of fresh snowpease five thick slabs of blue cheese and maybe a snak or her brother bob we also need a small plastic snake and a big tory throd for the keds she can scoop these things into three red bags and we can go meet her by this day at the traiy station
27.0,"ahmedabad, india",gujarati8,gujarati,female,data/speech_accent_archive/recordings/recordings/gujarati8.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from store sixpoons of fresh snowpeese five thick slaps of blue cheese and maybe a snack for brother bob we also neet a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station
19.0,"surat, india",gujarati9,gujarati,male,data/speech_accent_archive/recordings/recordings/gujarati9.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stilla ask her to bring this tink with her from the stove sixpoons of frey snopiece five tik slap of blue cheese and maybe a snack for her burder pob we also neeed a small mastic's neck and a big dol frog for the kits se kants cop this tink into free red backs and we will  and will well go mate her menis dead at menstayson
41.0,"kisii, kenya",gusii2,gusii,male,data/speech_accent_archive/recordings/recordings/gusii2.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,these girls town ask her to bring these things with her fom the stor six funs of fresh snow peas five thick slabs of bul cheese but maybe a snake for her brivet bab we also need a small plastic snake and a big toy fried for the kids she can skip these things into three bred bags and we will go and meet or wednesday at the join station
45.0,"singapore, singapore",hainanese1,hainanese,male,data/speech_accent_archive/recordings/recordings/hainanese1.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,blise cotaller ask her to bring this sting with her from the stall six spoons of fresh snow peece five thick slaps of blue chees and may be a snack for her brode bobe we also need a small plastic's neck and a big toy frock for a kate's she can scoop these stings into tree radbacks and we well go meet her wednesday at the train station
46.0,"bauchi, nigeria",hausa2,hausa,male,data/speech_accent_archive/recordings/recordings/hausa2.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stilla ask her to bring these things with her from the stol six spoons of fresh snow pease five thick slaps of blue cheese and maybe a snak for her brother bob we also need a small plastic nake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the transtation
43.0,"maine, niger",hausa5,hausa,female,data/speech_accent_archive/recordings/recordings/hausa5.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow pease five thick sluves of blue cheese and maybe a snap for her brother bob we also need a small plastic snake and a big choyfro for the kids she can scoop these things into three red buts and we will go meet her wednesday at the tren station
48.0,"kano, nigeria",hausa6,hausa,male,data/speech_accent_archive/recordings/recordings/hausa6.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call's tailla ask her to bring these things with her from the store six spoons of fresh snow peace five ficked slaps of blue cheese and maybe a snack of maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the keats she can scoop these things into three red bags and we will go meet her wednesday at the trin station
52.0,"sokoto, nigeria",hausa7,hausa,male,data/speech_accent_archive/recordings/recordings/hausa7.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please col stella ask her to bring the things with her from the e stool six pors of fresh snopeese five thick slaps of blue chees and maybe i snapp for a bred a ba we also need a smol plastic snake and a big toy frok for the kates she can fud the things into three red bags and we will meet her wedesday at the trus station
43.0,"kaltungo, gombe, nigeria",hausa9,hausa,male,data/speech_accent_archive/recordings/recordings/hausa9.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call teller ask her to bring these things with her from thes tol six spoons of fresh smo pease five thick slaps of blue cheese and maybe a snake for hor brother bob we also need a small plastic snake and a big toy frog for the kids she can scolk these things into three red bags and will go met her wednesday at the train station
23.0,"yehud, israel",hebrew1,hebrew,male,data/speech_accent_archive/recordings/recordings/hebrew1.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please colstella ask her to bring these things with her from the store sixpoons of fresh snowpiese five thick sleves of blue cheese and maybe a snake for a brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into trees and red bags and we will go meet her wednesday at the train station
24.0,"jerusalem, israel",hebrew2,hebrew,male,data/speech_accent_archive/recordings/recordings/hebrew2.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for a brother bob we also need a small plastic snake and a big toyfrog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station
33.0,"haifa, israel",hebrew3,hebrew,male,data/speech_accent_archive/recordings/recordings/hebrew3.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store sixspoons of fresh snopeese five tik five thick slabs of blue cheese and maybe a snake for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station
20.0,"haifa, israel",hebrew4,hebrew,female,data/speech_accent_archive/recordings/recordings/hebrew4.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh sno peese five thick slabs of blue cheese and may be a snack for her brother barb we also need a small plastic snake and a big toy frog for the kids she can scroop these things into three red bags and we will go meet her wednesday at the train station
23.0,"netanya, israel",hebrew5,hebrew,male,data/speech_accent_archive/recordings/recordings/hebrew5.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring the sthings with her from the store six spoons of fers snow peaves five thick slaps of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kates she can scoop these things into three red bags and wwill go and meet her wednesday at the train station
33.0,"rishon, israel",hebrew6,hebrew,female,data/speech_accent_archive/recordings/recordings/hebrew6.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please calls tella ask her to bring these things with her from the store six spoons of fresh snowpeese five thick slaps of blue cheese and may be a snap for a brother bob we also need a small plastic snake and a big toy frog for the kids she can scrip these things into three red bags and we will go d meet her wednesday at the train station
